rule_level,rule_id_encoded,rule_firedtimes,has_mitre,mitre_tactic_count,rule_freq_5min,distinct_srcip_5min,hour_of_day,is_weekend,has_sqli_pattern,sqli_keyword_count,has_cve_pattern,cve_count,is_low_signal,group_attack,group_sshd,group_web,group_firewall,group_authentication_failed,group_authentication_failures,group_syscheck,group_malware,group_recon,group_sql_injection,group_sqli,group_mssql,group_mysql,group_postgresql,group_database,group_vulnerability-detector,group_dos,group_ddos,_meta_rule_id,_meta_rule_description,_meta_agent_name,_meta_srcip,_meta_dstip,label,category
9,23509,8,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23509,It was not possible to verify whether CVE-2024-21412 affects openssl,win-workstation-07,91.240.118.222,8.8.8.8,1,vulnerability
13,23506,14,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23506,CVE-2024-21412 affects openssl,ubuntu-agent-115,185.220.101.45,91.240.118.222,1,vulnerability
13,23506,6,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23506,CVE-2024-21412 affects openssl,db-srv-03,10.212.1.254,10.212.1.254,1,vulnerability
12,23510,5,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23510,It was not possible to verify whether CVE-2024-21412 affects openssl,file-srv-02,10.212.1.254,172.17.1.115,1,vulnerability
12,23510,7,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23510,It was not possible to verify whether CVE-2024-21412 affects openssl,dc-01,45.155.205.20,91.240.118.222,1,vulnerability
10,22405,6,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22405,High vulnerability CVE-2024-21412 detected in scanning launched on 2026-07-01 with Confirmed reliability (package version comparison). Remote Code Execution in openssl. Score: 9.8 (NVD). Affected packages: openssl 1.1.1,file-srv-02,185.220.101.45,185.220.101.45,1,vulnerability
10,22405,1,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22405,High vulnerability CVE-2024-21412 detected in scanning launched on 2026-07-01 with Confirmed reliability (package version comparison). Remote Code Execution in openssl. Score: 9.8 (NVD). Affected packages: openssl 1.1.1,ubuntu-agent-115,172.17.1.115,45.155.205.20,1,vulnerability
13,22406,8,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406,Critical vulnerability CVE-2024-21412 detected in scanning launched on 2026-07-01 with Confirmed reliability (package version comparison). Remote Code Execution in openssl. Score: 9.8 (NVD). Affected packages: openssl 1.1.1,ubuntu-agent-115,10.212.1.254,91.240.118.222,1,vulnerability
13,22406,4,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22406,Critical vulnerability CVE-2024-21412 detected in scanning launched on 2026-07-01 with Confirmed reliability (package version comparison). Remote Code Execution in openssl. Score: 9.8 (NVD). Affected packages: openssl 1.1.1,web-srv-01,172.17.1.120,91.240.118.222,1,vulnerability
6,87601,2,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87601,OpenVAS (gsad) authentication failed.,win-workstation-12,172.17.1.115,172.17.1.115,1,bruteforce
6,87601,13,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87601,OpenVAS (gsad) authentication failed.,dc-01,8.8.8.8,8.8.8.8,1,bruteforce
10,87602,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87602,OpenVAS (gsad) brute force (multiple failed logins).,db-srv-03,194.26.29.13,103.145.13.8,1,bruteforce
10,87602,6,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87602,OpenVAS (gsad) brute force (multiple failed logins).,dc-01,172.17.1.120,103.145.13.8,1,bruteforce
3,87603,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87603,OpenVAS (gsad) authentication succeeded.,ubuntu-agent-115,103.145.13.8,103.145.13.8,1,other
3,87603,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87603,OpenVAS (gsad) authentication succeeded.,win-workstation-12,10.212.1.254,172.17.1.120,1,other
6,87609,9,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87609,OpenVAS (openvasmd) authentication failed.,win-workstation-12,103.145.13.8,8.8.8.8,1,bruteforce
6,87609,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87609,OpenVAS (openvasmd) authentication failed.,win-workstation-12,10.212.1.254,45.155.205.20,1,bruteforce
10,87610,4,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87610,OpenVAS (openvasmd) brute force (multiple failed logins).,win-workstation-12,172.17.1.115,103.145.13.8,1,bruteforce
10,87610,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87610,OpenVAS (openvasmd) brute force (multiple failed logins).,win-workstation-07,45.155.205.20,185.220.101.45,1,bruteforce
10,86906,12,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86906,Qualysguard: Apache HTTP Server Multiple Vulnerabilities.,dc-01,8.8.8.8,172.17.1.120,1,other
10,86906,10,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86906,Qualysguard: Apache HTTP Server Multiple Vulnerabilities.,ubuntu-agent-115,185.220.101.45,172.17.1.120,1,other
1,81525,2,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81525,OpenSCAP: SSH Idle Timeout Interval (informational),win-workstation-12,185.220.101.45,185.220.101.45,0,other
1,81525,14,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81525,OpenSCAP: SSH Idle Timeout Interval (informational),win-workstation-07,10.212.1.254,185.220.101.45,0,other
10,20152,9,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20152,Multiple IDS alerts for same id.,db-srv-03,8.8.8.8,172.17.1.120,1,other
10,20152,3,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20152,Multiple IDS alerts for same id.,ubuntu-agent-115,45.155.205.20,194.26.29.13,1,other
10,20151,11,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151,Multiple IDS events from same source ip.,web-srv-01,10.212.1.254,91.240.118.222,1,other
10,20151,11,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151,Multiple IDS events from same source ip.,web-srv-01,91.240.118.222,185.220.101.45,1,other
11,20161,13,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161,Multiple IDS events from same source ip (ignoring now this srcip and id).,dc-01,45.155.205.20,185.220.101.45,1,other
11,20161,14,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161,Multiple IDS events from same source ip (ignoring now this srcip and id).,win-workstation-12,91.240.118.222,103.145.13.8,1,other
11,20162,12,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20162,Multiple IDS alerts for same id (ignoring now this id).,ubuntu-agent-115,103.145.13.8,103.145.13.8,1,other
11,20162,7,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20162,Multiple IDS alerts for same id (ignoring now this id).,win-workstation-07,185.220.101.45,172.17.1.115,1,other
12,40101,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40101,System user successfully logged to the system.,web-srv-01,185.220.101.45,10.212.1.254,1,other
12,40101,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40101,System user successfully logged to the system.,ubuntu-agent-115,185.220.101.45,45.155.205.20,1,other
14,40102,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40102,Buffer overflow attack on rpc.statd,db-srv-03,172.17.1.120,172.17.1.120,1,other
14,40102,2,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40102,Buffer overflow attack on rpc.statd,dc-01,185.220.101.45,172.17.1.120,1,other
14,40103,10,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40103,Buffer overflow on WU-FTPD versions prior to 2.6,ubuntu-agent-115,91.240.118.222,10.212.1.254,1,other
14,40103,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40103,Buffer overflow on WU-FTPD versions prior to 2.6,db-srv-03,8.8.8.8,45.155.205.20,1,other
13,40104,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40104,Possible buffer overflow attempt.,web-srv-01,10.212.1.254,194.26.29.13,1,ddos
13,40104,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40104,Possible buffer overflow attempt.,win-workstation-07,185.220.101.45,172.17.1.120,1,ddos
12,40105,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40105,"""Null"" user changed some information.",web-srv-01,45.155.205.20,45.155.205.20,1,other
12,40105,14,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40105,"""Null"" user changed some information.",win-workstation-07,45.155.205.20,91.240.118.222,1,other
12,40106,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40106,Buffer overflow attempt (probably on yppasswd).,dc-01,103.145.13.8,194.26.29.13,1,ddos
12,40106,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40106,Buffer overflow attempt (probably on yppasswd).,dc-01,91.240.118.222,185.220.101.45,1,ddos
14,40107,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40107,Heap overflow in the Solaris cachefsd service.,win-workstation-12,91.240.118.222,45.155.205.20,1,other
14,40107,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40107,Heap overflow in the Solaris cachefsd service.,win-workstation-12,8.8.8.8,10.212.1.254,1,other
12,40109,11,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40109,Stack overflow attempt or program exiting with SEGV (Solaris).,dc-01,103.145.13.8,185.220.101.45,1,ddos
12,40109,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40109,Stack overflow attempt or program exiting with SEGV (Solaris).,file-srv-02,185.220.101.45,185.220.101.45,1,ddos
10,40111,15,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40111,Multiple authentication failures.,web-srv-01,45.155.205.20,172.17.1.120,1,bruteforce
10,40111,5,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40111,Multiple authentication failures.,win-workstation-12,91.240.118.222,10.212.1.254,1,bruteforce
12,40112,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40112,Multiple authentication failures followed by a success.,ubuntu-agent-115,172.17.1.115,172.17.1.115,1,bruteforce
12,40112,12,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40112,Multiple authentication failures followed by a success.,ubuntu-agent-115,10.212.1.254,10.212.1.254,1,bruteforce
12,40113,3,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40113,Multiple viruses detected - Possible outbreak.,file-srv-02,91.240.118.222,45.155.205.20,1,malware
12,40113,11,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40113,Multiple viruses detected - Possible outbreak.,win-workstation-12,91.240.118.222,172.17.1.120,1,malware
15,40501,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,Attacks followed by the addition of an user.,dc-01,10.212.1.254,103.145.13.8,1,other
15,40501,13,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40501,Attacks followed by the addition of an user.,db-srv-03,172.17.1.115,103.145.13.8,1,other
10,40601,1,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40601,Network scan from same source ip.,win-workstation-12,172.17.1.115,185.220.101.45,1,recon
10,40601,3,1,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40601,Network scan from same source ip.,db-srv-03,103.145.13.8,172.17.1.120,1,recon
5,31101,7,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31101,Web server 400 error code.,win-workstation-07,172.17.1.120,172.17.1.120,1,web
5,31101,13,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31101,Web server 400 error code.,ubuntu-agent-115,194.26.29.13,10.212.1.254,1,web
7,31103,12,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31103,SQL injection attempt.,win-workstation-12,185.220.101.45,172.17.1.115,1,sql
7,31103,5,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31103,SQL injection attempt.,win-workstation-12,172.17.1.120,91.240.118.222,1,sql
6,31104,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31104,Common web attack.,ubuntu-agent-115,185.220.101.45,103.145.13.8,1,malware
6,31104,3,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31104,Common web attack.,db-srv-03,91.240.118.222,103.145.13.8,1,malware
6,31105,13,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31105,XSS (Cross Site Scripting) attempt.,db-srv-03,8.8.8.8,10.212.1.254,1,web
6,31105,9,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31105,XSS (Cross Site Scripting) attempt.,win-workstation-12,45.155.205.20,8.8.8.8,1,web
6,31106,8,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31106,A web attack returned code 200 (success).,ubuntu-agent-115,172.17.1.120,194.26.29.13,1,web
6,31106,13,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31106,A web attack returned code 200 (success).,db-srv-03,194.26.29.13,103.145.13.8,1,web
6,31110,1,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31110,PHP CGI-bin vulnerability attempt.,ubuntu-agent-115,172.17.1.120,10.212.1.254,1,vulnerability
6,31110,4,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31110,PHP CGI-bin vulnerability attempt.,file-srv-02,103.145.13.8,185.220.101.45,1,vulnerability
6,31109,7,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31109,"MSSQL Injection attempt (/ur.php, urchin.js)",db-srv-03,10.212.1.254,8.8.8.8,1,sql
6,31109,9,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31109,"MSSQL Injection attempt (/ur.php, urchin.js)",web-srv-01,172.17.1.115,45.155.205.20,1,sql
13,31115,7,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31115,URL too long. Higher than allowed on most browsers. Possible attack.,win-workstation-07,8.8.8.8,103.145.13.8,1,ddos
13,31115,9,1,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31115,URL too long. Higher than allowed on most browsers. Possible attack.,db-srv-03,172.17.1.115,10.212.1.254,1,ddos
10,31151,10,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31151,Multiple web server 400 error codes from same source ip.,ubuntu-agent-115,194.26.29.13,194.26.29.13,1,recon
10,31151,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31151,Multiple web server 400 error codes from same source ip.,win-workstation-07,45.155.205.20,91.240.118.222,1,recon
10,31152,12,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31152,Multiple SQL injection attempts from same source ip.,db-srv-03,103.145.13.8,172.17.1.115,1,sql
10,31152,10,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31152,Multiple SQL injection attempts from same source ip.,ubuntu-agent-115,172.17.1.115,172.17.1.120,1,sql
10,31153,9,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31153,Multiple common web attacks from same source ip.,db-srv-03,91.240.118.222,194.26.29.13,1,malware
10,31153,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31153,Multiple common web attacks from same source ip.,web-srv-01,10.212.1.254,172.17.1.115,1,malware
10,31154,2,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31154,Multiple XSS (Cross Site Scripting) attempts from same source ip.,db-srv-03,172.17.1.115,10.212.1.254,1,web
10,31154,2,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31154,Multiple XSS (Cross Site Scripting) attempts from same source ip.,db-srv-03,91.240.118.222,172.17.1.115,1,web
10,31161,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31161,Multiple web server 501 error code (Not Implemented).,ubuntu-agent-115,172.17.1.115,103.145.13.8,1,recon
10,31161,10,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31161,Multiple web server 501 error code (Not Implemented).,ubuntu-agent-115,185.220.101.45,45.155.205.20,1,recon
10,31162,4,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162,Multiple web server 500 error code (Internal Error).,web-srv-01,10.212.1.254,194.26.29.13,1,web
10,31162,15,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31162,Multiple web server 500 error code (Internal Error).,win-workstation-12,103.145.13.8,172.17.1.120,1,web
10,31163,8,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31163,Multiple web server 503 error code (Service unavailable).,web-srv-01,91.240.118.222,103.145.13.8,1,recon
10,31163,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31163,Multiple web server 503 error code (Service unavailable).,db-srv-03,172.17.1.115,194.26.29.13,1,recon
6,31164,7,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31164,SQL injection attempt.,win-workstation-07,45.155.205.20,185.220.101.45,1,sql
6,31164,1,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31164,SQL injection attempt.,web-srv-01,8.8.8.8,172.17.1.115,1,sql
6,31165,12,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31165,SQL injection attempt.,db-srv-03,10.212.1.254,10.212.1.254,1,sql
6,31165,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31165,SQL injection attempt.,db-srv-03,45.155.205.20,172.17.1.120,1,sql
6,31166,12,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31166,Shellshock attack attempt,web-srv-01,45.155.205.20,103.145.13.8,1,web
6,31166,10,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31166,Shellshock attack attempt,win-workstation-12,194.26.29.13,45.155.205.20,1,web
6,31167,9,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31167,Shellshock attack attempt,file-srv-02,172.17.1.120,91.240.118.222,1,web
6,31167,14,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31167,Shellshock attack attempt,dc-01,91.240.118.222,172.17.1.115,1,web
15,31168,12,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31168,Shellshock attack detected,win-workstation-07,194.26.29.13,91.240.118.222,1,web
15,31168,5,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31168,Shellshock attack detected,web-srv-01,172.17.1.115,185.220.101.45,1,web
15,31169,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31169,Shellshock attack detected,ubuntu-agent-115,185.220.101.45,185.220.101.45,1,web
15,31169,13,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31169,Shellshock attack detected,win-workstation-12,8.8.8.8,10.212.1.254,1,web
6,31501,2,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31501,WordPress Comment Spam (coming from a fake search engine UA).,web-srv-01,91.240.118.222,172.17.1.115,1,web
6,31501,1,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31501,WordPress Comment Spam (coming from a fake search engine UA).,db-srv-03,194.26.29.13,103.145.13.8,1,web
6,31502,10,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502,TimThumb vulnerability exploit attempt.,ubuntu-agent-115,10.212.1.254,45.155.205.20,1,vulnerability
6,31502,6,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502,TimThumb vulnerability exploit attempt.,dc-01,172.17.1.115,103.145.13.8,1,vulnerability
6,31503,2,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31503,osCommerce login.php bypass attempt.,dc-01,172.17.1.115,10.212.1.254,1,web
6,31503,3,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31503,osCommerce login.php bypass attempt.,dc-01,10.212.1.254,194.26.29.13,1,web
6,31504,3,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31504,osCommerce file manager login.php bypass attempt.,db-srv-03,185.220.101.45,10.212.1.254,1,web
6,31504,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31504,osCommerce file manager login.php bypass attempt.,file-srv-02,194.26.29.13,185.220.101.45,1,web
6,31505,15,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31505,TimThumb backdoor access attempt.,win-workstation-07,194.26.29.13,45.155.205.20,1,web
6,31505,14,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31505,TimThumb backdoor access attempt.,ubuntu-agent-115,172.17.1.115,91.240.118.222,1,web
6,31506,8,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31506,Cart.php directory transversal attempt.,db-srv-03,45.155.205.20,172.17.1.120,1,web
6,31506,1,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31506,Cart.php directory transversal attempt.,db-srv-03,45.155.205.20,10.212.1.254,1,web
6,31507,6,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31507,"MSSQL Injection attempt (ur.php, urchin.js).",win-workstation-12,194.26.29.13,10.212.1.254,1,sql
6,31507,11,1,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31507,"MSSQL Injection attempt (ur.php, urchin.js).",web-srv-01,172.17.1.115,91.240.118.222,1,sql
6,31508,4,0,0,0,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31508,Blacklisted user agent (known malicious user agent).,win-workstation-12,185.220.101.45,91.240.118.222,1,web
